kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Viole d'amour	47	187	14 semitones from MIDI 71 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Viola	41	162	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Viola	45	179	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	Violoncello	50	197	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Violin I	25	97	12 semitones from MIDI 79 to 67	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Violin I	37	145	12 semitones from MIDI 79 to 67	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Viole d'amour	47	184	tie start without matching continuation	pitches=67
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Viola	47	184	tie start without matching continuation	pitches=55
register_jump	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Violoncello	24	94.0625	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1.9375
register_jump	medium	cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	Violoncello	38	150.062	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1.9375
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Violin I	16	63	12 semitones from MIDI 67 to 79	prev_dur=1; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Violin I	26	102	3 attacks, 6 ql after/before long silence	silence_before=8; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Violin II	16	63	12 semitones from MIDI 64 to 76	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Violin II	20	76	12 semitones from MIDI 76 to 64	prev_dur=0.25; current_dur=3
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viole d'amour	16	63	14 semitones from MIDI 57 to 71	prev_dur=2; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viole d'amour	28	110	2 attacks, 4 ql after/before long silence	silence_before=12; silence_after=4
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viole d'amour	42	166	tie start without matching continuation	pitches=71
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viola	20	79	12 semitones from MIDI 69 to 57	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viola	22	84	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Viola	26	102	3 attacks, 6 ql after/before long silence	silence_before=8; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	Violoncello	21	81	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violin I	33	210	12 semitones from MIDI 66 to 78	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violin II	10	77	12 semitones from MIDI 61 to 73	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violin II	14	108	12 semitones from MIDI 61 to 73	prev_dur=4; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violin II	48	280	12 semitones from MIDI 59 to 71	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violin II	55	322.5	12 semitones from MIDI 64 to 76	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Viole d'amour	24	158	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Viole d'amour	42	256	12 semitones from MIDI 69 to 57	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Viole d'amour	42	257.5	12 semitones from MIDI 59 to 71	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violoncello	12	94	12 semitones from MIDI 50 to 62	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violoncello	40	251.5	12 semitones from MIDI 49 to 61	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violoncello	45	268	12 semitones from MIDI 49 to 61	prev_dur=2; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	Violoncello	8	60	2 attacks, 8 ql after/before long silence	silence_before=24; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violin I	49	195.5	12 semitones from MIDI 76 to 64	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violin II	55	217	12 semitones from MIDI 74 to 62	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Viole d'amour	35	139.5	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Viola	38	148	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Viola	58	228	12 semitones from MIDI 62 to 50	prev_dur=4; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Viola	53	209.5	3 attacks, 2.5 ql after/before long silence	silence_before=1.5; silence_after=9
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violoncello	15	57	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violoncello	21	83	14 semitones from MIDI 45 to 59	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violoncello	37	144	12 semitones from MIDI 50 to 62	prev_dur=2; current_dur=2
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	Violoncello	4	0	1 attacks, 1 ql in 4-bar window	window_start=0; window_end=16
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violin I	30	161	12 semitones from MIDI 79 to 67	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violin I	36	194	12 semitones from MIDI 65 to 77	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Viole d'amour	17	106	12 semitones from MIDI 56 to 68	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Viole d'amour	27	145.5	12 semitones from MIDI 56 to 68	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Viola	18	108	12 semitones from MIDI 68 to 56	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Viola	36	194	15 semitones from MIDI 53 to 68	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violoncello	2	11	12 semitones from MIDI 44 to 56	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violoncello	8	56	12 semitones from MIDI 48 to 60	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violoncello	14	92	12 semitones from MIDI 43 to 55	prev_dur=4; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violoncello	15	96	12 semitones from MIDI 51 to 63	prev_dur=0.5; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	Violoncello	37	202	12 semitones from MIDI 44 to 56	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violin II	3	19.5	12 semitones from MIDI 74 to 62	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violin II	5	34	12 semitones from MIDI 59 to 71	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violin II	24	139	12 semitones from MIDI 62 to 74	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Viole d'amour	12	67	15 semitones from MIDI 57 to 72	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Viola	6	38	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violoncello	8	49	14 semitones from MIDI 48 to 62	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violoncello	13	68	12 semitones from MIDI 60 to 48	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violoncello	13	71	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violoncello	15	76	12 semitones from MIDI 59 to 47	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	Violoncello	23	133	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1.5
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Violin I	23	133	2 attacks, 3 ql after/before long silence	silence_before=9; silence_after=5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Viole d'amour	8	58	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Viole d'amour	18	104	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Viole d'amour	35	185	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Viola	5	36	2 attacks, 4 ql after/before long silence	silence_before=8; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Violoncello	44	240	15 semitones from MIDI 59 to 44	prev_dur=4; current_dur=4
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	Violoncello	44	240	3 attacks, 16 ql after/before long silence	silence_before=16; silence_after=0
register_jump	medium	cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	Violin I	58	226	12 semitones from MIDI 67 to 79	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	Violin I	74	287	12 semitones from MIDI 67 to 79	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	Violin I	68	265	tie start without matching continuation	pitches=74
register_jump	medium	cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	Violin II	15	58	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	Viole d'amour	68	265	tie start without matching continuation	pitches=70
